"stem_id","plotCode","focalOrBenchmark","landCover","vegClass","subplot","ind","ind_id","stratum","species","dbh_cm","ba_m2"
1244,"PlotBm50","b","W18","W18","2",8,"PlotBm50_8","Stems >=10 cm DBH","Pinus brutia",44,0.152053084433746
1241,"PlotBm50","b","W18","W18","1",5,"PlotBm50_5","Stems >=10 cm DBH","Pinus brutia",41,0.13202543126711105
1242,"PlotBm50","b","W18","W18","2",6,"PlotBm50_6","Stems 2.5-10 cm DBH","Quercus frainetto",6,0.0028274333882308137
1254,"PlotBm51","b","W18","W18","1",4,"PlotBm51_4","Stems >=10 cm DBH","Pinus brutia",30,0.07068583470577035
1251,"PlotBm51","b","W18","W18","1",1,"PlotBm51_1","Stems >=10 cm DBH","Quercus frainetto",12,0.011309733552923255
1261,"PlotBm51","b","W18","W18","3",11,"PlotBm51_11","Stems >=10 cm DBH","Quercus frainetto",14,0.015393804002589986
1263,"PlotBm51","b","W18","W18","3",13,"PlotBm51_13","Stems >=10 cm DBH","Pinus brutia",45,0.15904312808798327
1262,"PlotBm51","b","W18","W18","3",12,"PlotBm51_12","Stems >=10 cm DBH","Pinus brutia",32,0.0804247719318987
1255,"PlotBm51","b","W18","W18","1",5,"PlotBm51_5","Stems >=10 cm DBH","Pinus brutia",38,0.11341149479459152
1252,"PlotBm51","b","W18","W18","1",2,"PlotBm51_2","Stems >=10 cm DBH","Pinus brutia",32,0.0804247719318987
1253,"PlotBm51","b","W18","W18","1",3,"PlotBm51_3","Stems >=10 cm DBH","Pinus brutia",21,0.03463605900582747
1256,"PlotBm51","b","W18","W18","2",6,"PlotBm51_6","Stems >=10 cm DBH","Pinus brutia",19,0.02835287369864788
1264,"PlotBm51","b","W18","W18","3",14,"PlotBm51_14","Stems >=10 cm DBH","Pinus brutia",23,0.04154756284372501
1260,"PlotBm51","b","W18","W18","3",10,"PlotBm51_10","Stems >=10 cm DBH","Pinus brutia",38,0.11341149479459152
1761,"PlotBm51","b","W18","W18","3",12,"PlotBm51_12","Stems >=10 cm DBH","Pinus brutia",24,0.04523893421169302
1259,"PlotBm51","b","W18","W18","2",9,"PlotBm51_9","Stems >=10 cm DBH","Quercus frainetto",12,0.011309733552923255
1257,"PlotBm51","b","W18","W18","2",7,"PlotBm51_7","Stems >=10 cm DBH","Pinus brutia",22,0.0380132711084365
1265,"PlotBm51","b","W18","W18","3",15,"PlotBm51_15","Stems >=10 cm DBH","Pinus brutia",42,0.13854423602330987
1258,"PlotBm51","b","W18","W18","2",8,"PlotBm51_8","Stems >=10 cm DBH","Pinus brutia",41,0.13202543126711105
1266,"PlotBm51","b","W18","W18","3",16,"PlotBm51_16","Stems >=10 cm DBH","Pinus brutia",37,0.10752100856911068
1277,"PlotBm52","b","W18","W18","3",11,"PlotBm52_11","Stems 2.5-10 cm DBH","Quercus frainetto",9.5,0.00708821842466197
1275,"PlotBm52","b","W18","W18","3",9,"PlotBm52_9","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
1272,"PlotBm52","b","W18","W18","2",6,"PlotBm52_6","Stems >=10 cm DBH","Pinus brutia",46,0.16619025137490004
1273,"PlotBm52","b","W18","W18","3",7,"PlotBm52_7","Stems >=10 cm DBH","Pinus brutia",39,0.11945906065275187
1276,"PlotBm52","b","W18","W18","3",10,"PlotBm52_10","Stems >=10 cm DBH","Pinus brutia",33,0.08552985999398212
1278,"PlotBm52","b","W18","W18","3",12,"PlotBm52_12","Stems 2.5-10 cm DBH","Pinus brutia",5,0.001963495408493621
1271,"PlotBm52","b","W18","W18","2",5,"PlotBm52_5","Stems >=10 cm DBH","Pinus brutia",52,0.21237166338267002
1269,"PlotBm52","b","W18","W18","1",3,"PlotBm52_3","Stems >=10 cm DBH","Pinus brutia",32,0.0804247719318987
1270,"PlotBm52","b","W18","W18","1",4,"PlotBm52_4","Stems >=10 cm DBH","Pinus brutia",35,0.09621127501618741
1274,"PlotBm52","b","W18","W18","3",8,"PlotBm52_8","Stems >=10 cm DBH","Pinus brutia",29,0.0660519855417254
1267,"PlotBm52","b","W18","W18","1",1,"PlotBm52_1","Stems >=10 cm DBH","Pinus brutia",26,0.053092915845667506
1268,"PlotBm52","b","W18","W18","1",2,"PlotBm52_2","Stems >=10 cm DBH","Pinus brutia",53,0.22061834409834324
1279,"PlotBm53","b","W18","W18","1",1,"PlotBm53_1","Stems >=10 cm DBH","Pinus brutia",19,0.02835287369864788
1305,"PlotBm53","b","W18","W18","3",27,"PlotBm53_27","Stems >=10 cm DBH","Pinus brutia",18,0.025446900494077322
1306,"PlotBm53","b","W18","W18","3",28,"PlotBm53_28","Stems >=10 cm DBH","Pinus brutia",23,0.04154756284372501
1280,"PlotBm53","b","W18","W18","1",2,"PlotBm53_2","Stems >=10 cm DBH","Pinus brutia",27,0.05725552611167398
1293,"PlotBm53","b","W18","W18","2",15,"PlotBm53_15","Stems 2.5-10 cm DBH","Quercus frainetto",4,0.0012566370614359172
1281,"PlotBm53","b","W18","W18","1",3,"PlotBm53_3","Stems >=10 cm DBH","Pinus brutia",33,0.08552985999398212
1282,"PlotBm53","b","W18","W18","1",4,"PlotBm53_4","Stems >=10 cm DBH","Pinus brutia",26,0.053092915845667506
1292,"PlotBm53","b","W18","W18","2",14,"PlotBm53_14","Stems 2.5-10 cm DBH","Quercus frainetto",9,0.0063617251235193305
1289,"PlotBm53","b","W18","W18","2",11,"PlotBm53_11","Stems >=10 cm DBH","Pinus brutia",14,0.015393804002589986
1307,"PlotBm53","b","W18","W18","3",29,"PlotBm53_29","Stems >=10 cm DBH","Pinus brutia",17,0.022698006922186254
1290,"PlotBm53","b","W18","W18","2",12,"PlotBm53_12","Stems >=10 cm DBH","Quercus frainetto",10,0.007853981633974483
1304,"PlotBm53","b","W18","W18","3",26,"PlotBm53_26","Stems >=10 cm DBH","Pinus brutia",20,0.031415926535897934
1296,"PlotBm53","b","W18","W18","2",18,"PlotBm53_18","Stems >=10 cm DBH","Pinus brutia",17,0.022698006922186254
1288,"PlotBm53","b","W18","W18","2",10,"PlotBm53_10","Stems >=10 cm DBH","Pinus brutia",21,0.03463605900582747
1294,"PlotBm53","b","W18","W18","2",16,"PlotBm53_16","Stems >=10 cm DBH","Pinus brutia",14,0.015393804002589986
1295,"PlotBm53","b","W18","W18","2",17,"PlotBm53_17","Stems >=10 cm DBH","Pinus brutia",20,0.031415926535897934
1287,"PlotBm53","b","W18","W18","2",9,"PlotBm53_9","Stems >=10 cm DBH","Pinus brutia",14,0.015393804002589986
1300,"PlotBm53","b","W18","W18","3",22,"PlotBm53_22","Stems >=10 cm DBH","Pinus brutia",31,0.07547676350249478
1297,"PlotBm53","b","W18","W18","2",19,"PlotBm53_19","Stems >=10 cm DBH","Pinus brutia",19,0.02835287369864788
1303,"PlotBm53","b","W18","W18","3",25,"PlotBm53_25","Stems >=10 cm DBH","Pinus brutia",24,0.04523893421169302
1762,"PlotBm53","b","W18","W18","2",16,"PlotBm53_16","Stems 2.5-10 cm DBH","Pinus brutia",8,0.005026548245743669
1299,"PlotBm53","b","W18","W18","3",21,"PlotBm53_21","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
1301,"PlotBm53","b","W18","W18","3",23,"PlotBm53_23","Stems >=10 cm DBH","Pinus brutia",16,0.020106192982974676
1291,"PlotBm53","b","W18","W18","2",13,"PlotBm53_13","Stems >=10 cm DBH","Quercus frainetto",10,0.007853981633974483
1298,"PlotBm53","b","W18","W18","2",20,"PlotBm53_20","Stems >=10 cm DBH","Quercus frainetto",12,0.011309733552923255
1286,"PlotBm53","b","W18","W18","1",8,"PlotBm53_8","Stems >=10 cm DBH","Pinus brutia",35,0.09621127501618741
1302,"PlotBm53","b","W18","W18","3",24,"PlotBm53_24","Stems >=10 cm DBH","Pinus brutia",14,0.015393804002589986
1284,"PlotBm53","b","W18","W18","1",6,"PlotBm53_6","Stems >=10 cm DBH","Pinus brutia",26,0.053092915845667506
1283,"PlotBm53","b","W18","W18","1",5,"PlotBm53_5","Stems >=10 cm DBH","Pinus brutia",38,0.11341149479459152
1285,"PlotBm53","b","W18","W18","1",7,"PlotBm53_7","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
1319,"PlotBm54","b","W18","W18","2",12,"PlotBm54_12","Stems 2.5-10 cm DBH","Quercus pubescens",6,0.0028274333882308137
1323,"PlotBm54","b","W18","W18","2",16,"PlotBm54_16","Stems >=10 cm DBH","Quercus pubescens",19,0.02835287369864788
1320,"PlotBm54","b","W18","W18","2",13,"PlotBm54_13","Stems >=10 cm DBH","Pinus brutia",24,0.04523893421169302
1322,"PlotBm54","b","W18","W18","2",15,"PlotBm54_15","Stems >=10 cm DBH","Quercus pubescens",13,0.013273228961416876
1331,"PlotBm54","b","W18","W18","3",24,"PlotBm54_24","Stems >=10 cm DBH","Quercus pubescens",16,0.020106192982974676
1318,"PlotBm54","b","W18","W18","2",11,"PlotBm54_11","Stems 2.5-10 cm DBH","Quercus pubescens",8,0.005026548245743669
1330,"PlotBm54","b","W18","W18","3",23,"PlotBm54_23","Stems 2.5-10 cm DBH","Quercus pubescens",8,0.005026548245743669
1308,"PlotBm54","b","W18","W18","1",1,"PlotBm54_1","Stems >=10 cm DBH","Pinus brutia",36,0.10178760197630929
1309,"PlotBm54","b","W18","W18","1",2,"PlotBm54_2","Stems >=10 cm DBH","Pinus brutia",35,0.09621127501618741
1332,"PlotBm54","b","W18","W18","3",25,"PlotBm54_25","Stems >=10 cm DBH","Quercus frainetto",18,0.025446900494077322
1321,"PlotBm54","b","W18","W18","2",14,"PlotBm54_14","Stems >=10 cm DBH","Quercus pubescens",21,0.03463605900582747
1316,"PlotBm54","b","W18","W18","2",9,"PlotBm54_9","Stems >=10 cm DBH","Quercus pubescens",10,0.007853981633974483
1317,"PlotBm54","b","W18","W18","2",10,"PlotBm54_10","Stems >=10 cm DBH","Quercus pubescens",13,0.013273228961416876
1326,"PlotBm54","b","W18","W18","3",19,"PlotBm54_19","Stems >=10 cm DBH","Pinus brutia",62,0.30190705400997914
1329,"PlotBm54","b","W18","W18","3",22,"PlotBm54_22","Stems >=10 cm DBH","Quercus pubescens",18,0.025446900494077322
1324,"PlotBm54","b","W18","W18","2",17,"PlotBm54_17","Stems >=10 cm DBH","Quercus pubescens",14,0.015393804002589986
1325,"PlotBm54","b","W18","W18","2",18,"PlotBm54_18","Stems 2.5-10 cm DBH","Quercus pubescens",7,0.0038484510006474965
1311,"PlotBm54","b","W18","W18","1",4,"PlotBm54_4","Stems >=10 cm DBH","Pinus brutia",29,0.0660519855417254
1312,"PlotBm54","b","W18","W18","1",5,"PlotBm54_5","Stems >=10 cm DBH","Pinus brutia",36,0.10178760197630929
1328,"PlotBm54","b","W18","W18","3",21,"PlotBm54_21","Stems >=10 cm DBH","Quercus frainetto",12,0.011309733552923255
1315,"PlotBm54","b","W18","W18","2",8,"PlotBm54_8","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
1327,"PlotBm54","b","W18","W18","3",20,"PlotBm54_20","Stems >=10 cm DBH","Pinus brutia",54,0.2290221044466959
1313,"PlotBm54","b","W18","W18","1",6,"PlotBm54_6","Stems >=10 cm DBH","Pinus brutia",42,0.13854423602330987
1310,"PlotBm54","b","W18","W18","1",3,"PlotBm54_3","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
1314,"PlotBm54","b","W18","W18","1",7,"PlotBm54_7","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
1333,"PlotBm55","b","W18","W18","1",1,"PlotBm55_1","Stems >=10 cm DBH","Pinus brutia",35,0.09621127501618741
1345,"PlotBm55","b","W18","W18","3",13,"PlotBm55_13","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
1337,"PlotBm55","b","W18","W18","2",5,"PlotBm55_5","Stems >=10 cm DBH","Pinus brutia",48,0.18095573684677208
1764,"PlotBm55","b","W18","W18","3",7,"PlotBm55_7","Stems 2.5-10 cm DBH","Quercus frainetto",4,0.0012566370614359172
1336,"PlotBm55","b","W18","W18","2",4,"PlotBm55_4","Stems >=10 cm DBH","Quercus frainetto",11,0.009503317777109124
1339,"PlotBm55","b","W18","W18","3",7,"PlotBm55_7","Stems 2.5-10 cm DBH","Quercus frainetto",3,7.068583470577034e-4
1763,"PlotBm55","b","W18","W18","1",1,"PlotBm55_1","Stems >=10 cm DBH","Pinus brutia",31,0.07547676350249478
1335,"PlotBm55","b","W18","W18","1",3,"PlotBm55_3","Stems >=10 cm DBH","Pinus brutia",22,0.0380132711084365
1344,"PlotBm55","b","W18","W18","3",12,"PlotBm55_12","Stems >=10 cm DBH","Pinus brutia",38,0.11341149479459152
1342,"PlotBm55","b","W18","W18","3",10,"PlotBm55_10","Stems >=10 cm DBH","Pinus brutia",14,0.015393804002589986
1340,"PlotBm55","b","W18","W18","2",8,"PlotBm55_8","Stems >=10 cm DBH","Pinus brutia",32,0.0804247719318987
1341,"PlotBm55","b","W18","W18","2",9,"PlotBm55_9","Stems >=10 cm DBH","Pinus brutia",30,0.07068583470577035
1334,"PlotBm55","b","W18","W18","1",2,"PlotBm55_2","Stems >=10 cm DBH","Pinus brutia",18,0.025446900494077322
1343,"PlotBm55","b","W18","W18","3",11,"PlotBm55_11","Stems >=10 cm DBH","Pinus brutia",26,0.053092915845667506
1338,"PlotBm55","b","W18","W18","2",6,"PlotBm55_6","Stems >=10 cm DBH","Pinus brutia",19,0.02835287369864788
1346,"PlotBm56","b","W18","W18","1",1,"PlotBm56_1","Stems >=10 cm DBH","Pinus brutia",34,0.09079202768874502
1361,"PlotBm56","b","W18","W18","3",16,"PlotBm56_16","Stems >=10 cm DBH","Pinus brutia",30,0.07068583470577035
1357,"PlotBm56","b","W18","W18","3",12,"PlotBm56_12","Stems >=10 cm DBH","Pinus brutia",18,0.025446900494077322
1766,"PlotBm56","b","W18","W18","3",11,"PlotBm56_11","Stems >=10 cm DBH","Quercus frainetto",14,0.015393804002589986
1355,"PlotBm56","b","W18","W18","3",10,"PlotBm56_10","Stems >=10 cm DBH","Pinus brutia",18,0.025446900494077322
1356,"PlotBm56","b","W18","W18","3",11,"PlotBm56_11","Stems >=10 cm DBH","Quercus frainetto",10,0.007853981633974483
1354,"PlotBm56","b","W18","W18","2",9,"PlotBm56_9","Stems >=10 cm DBH","Pinus brutia",20,0.031415926535897934
1347,"PlotBm56","b","W18","W18","1",2,"PlotBm56_2","Stems >=10 cm DBH","Pinus brutia",26,0.053092915845667506
1348,"PlotBm56","b","W18","W18","1",3,"PlotBm56_3","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
1360,"PlotBm56","b","W18","W18","3",15,"PlotBm56_15","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
1765,"PlotBm56","b","W18","W18","1",2,"PlotBm56_2","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
1353,"PlotBm56","b","W18","W18","2",8,"PlotBm56_8","Stems >=10 cm DBH","Pinus brutia",42,0.13854423602330987
1359,"PlotBm56","b","W18","W18","3",14,"PlotBm56_14","Stems >=10 cm DBH","Pinus brutia",17,0.022698006922186254
1363,"PlotBm56","b","W18","W18","3",18,"PlotBm56_18","Stems >=10 cm DBH","Quercus frainetto",12,0.011309733552923255
1352,"PlotBm56","b","W18","W18","2",7,"PlotBm56_7","Stems >=10 cm DBH","Pinus brutia",27,0.05725552611167398
1358,"PlotBm56","b","W18","W18","3",13,"PlotBm56_13","Stems >=10 cm DBH","Pinus brutia",27,0.05725552611167398
1362,"PlotBm56","b","W18","W18","3",17,"PlotBm56_17","Stems >=10 cm DBH","Pinus brutia",26,0.053092915845667506
1349,"PlotBm56","b","W18","W18","2",4,"PlotBm56_4","Stems >=10 cm DBH","Pinus brutia",19,0.02835287369864788
1350,"PlotBm56","b","W18","W18","2",5,"PlotBm56_5","Stems >=10 cm DBH","Pinus brutia",24,0.04523893421169302
1351,"PlotBm56","b","W18","W18","2",6,"PlotBm56_6","Stems >=10 cm DBH","Pinus brutia",20,0.031415926535897934
1369,"PlotBm57","b","W18","W18","2",6,"PlotBm57_6","Stems >=10 cm DBH","Pinus brutia",21,0.03463605900582747
1371,"PlotBm57","b","W18","W18","2",8,"PlotBm57_8","Stems >=10 cm DBH","Pinus brutia",26,0.053092915845667506
1370,"PlotBm57","b","W18","W18","2",7,"PlotBm57_7","Stems >=10 cm DBH","Pinus brutia",25,0.04908738521234052
1376,"PlotBm57","b","W18","W18","3",13,"PlotBm57_13","Stems >=10 cm DBH","Pinus brutia",37,0.10752100856911068
1368,"PlotBm57","b","W18","W18","1",5,"PlotBm57_5","Stems >=10 cm DBH","Pinus brutia",23,0.04154756284372501
1373,"PlotBm57","b","W18","W18","3",10,"PlotBm57_10","Stems >=10 cm DBH","Pinus brutia",30,0.07068583470577035
1375,"PlotBm57","b","W18","W18","3",12,"PlotBm57_12","Stems >=10 cm DBH","Pinus brutia",14,0.015393804002589986
1367,"PlotBm57","b","W18","W18","1",4,"PlotBm57_4","Stems >=10 cm DBH","Pinus brutia",18,0.025446900494077322
1366,"PlotBm57","b","W18","W18","1",3,"PlotBm57_3","Stems >=10 cm DBH","Pinus brutia",33,0.08552985999398212
1365,"PlotBm57","b","W18","W18","1",2,"PlotBm57_2","Stems >=10 cm DBH","Pinus brutia",32,0.0804247719318987
1374,"PlotBm57","b","W18","W18","3",11,"PlotBm57_11","Stems >=10 cm DBH","Pinus brutia",14,0.015393804002589986
1378,"PlotBm57","b","W18","W18","3",15,"PlotBm57_15","Stems >=10 cm DBH","Pinus brutia",21,0.03463605900582747
1364,"PlotBm57","b","W18","W18","1",1,"PlotBm57_1","Stems >=10 cm DBH","Pinus brutia",26,0.053092915845667506
1372,"PlotBm57","b","W18","W18","2",9,"PlotBm57_9","Stems >=10 cm DBH","Pinus brutia",33,0.08552985999398212
1377,"PlotBm57","b","W18","W18","3",14,"PlotBm57_14","Stems >=10 cm DBH","Pinus brutia",19,0.02835287369864788
1387,"PlotBm58","b","W18","W18","2",9,"PlotBm58_9","Stems >=10 cm DBH","Pinus brutia",23,0.04154756284372501
1385,"PlotBm58","b","W18","W18","2",7,"PlotBm58_7","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
1379,"PlotBm58","b","W18","W18","1",1,"PlotBm58_1","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
1384,"PlotBm58","b","W18","W18","2",6,"PlotBm58_6","Stems >=10 cm DBH","Pinus brutia",25,0.04908738521234052
1386,"PlotBm58","b","W18","W18","2",8,"PlotBm58_8","Stems >=10 cm DBH","Pinus brutia",22,0.0380132711084365
1388,"PlotBm58","b","W18","W18","2",10,"PlotBm58_10","Stems >=10 cm DBH","Pinus brutia",36,0.10178760197630929
1382,"PlotBm58","b","W18","W18","1",4,"PlotBm58_4","Stems >=10 cm DBH","Pinus brutia",19,0.02835287369864788
1383,"PlotBm58","b","W18","W18","1",5,"PlotBm58_5","Stems >=10 cm DBH","Pinus brutia",44,0.152053084433746
1391,"PlotBm58","b","W18","W18","3",13,"PlotBm58_13","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
1389,"PlotBm58","b","W18","W18","3",11,"PlotBm58_11","Stems >=10 cm DBH","Pinus brutia",26,0.053092915845667506
1392,"PlotBm58","b","W18","W18","3",14,"PlotBm58_14","Stems >=10 cm DBH","Pinus brutia",27,0.05725552611167398
1390,"PlotBm58","b","W18","W18","3",12,"PlotBm58_12","Stems >=10 cm DBH","Pinus brutia",51,0.2042820622996763
1381,"PlotBm58","b","W18","W18","1",3,"PlotBm58_3","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
1380,"PlotBm58","b","W18","W18","1",2,"PlotBm58_2","Stems >=10 cm DBH","Pinus brutia",35,0.09621127501618741
1397,"PlotBm59","b","W18","W18","2",5,"PlotBm59_5","Stems >=10 cm DBH","Pinus brutia",37,0.10752100856911068
1396,"PlotBm59","b","W18","W18","2",4,"PlotBm59_4","Stems >=10 cm DBH","Pinus brutia",35,0.09621127501618741
1401,"PlotBm59","b","W18","W18","3",9,"PlotBm59_9","Stems >=10 cm DBH","Pinus brutia",42,0.13854423602330987
1395,"PlotBm59","b","W18","W18","1",3,"PlotBm59_3","Stems >=10 cm DBH","Pinus brutia",38,0.11341149479459152
1402,"PlotBm59","b","W18","W18","3",10,"PlotBm59_10","Stems >=10 cm DBH","Pinus brutia",30,0.07068583470577035
1400,"PlotBm59","b","W18","W18","2",8,"PlotBm59_8","Stems >=10 cm DBH","Pinus brutia",21,0.03463605900582747
1399,"PlotBm59","b","W18","W18","2",7,"PlotBm59_7","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
1393,"PlotBm59","b","W18","W18","1",1,"PlotBm59_1","Stems >=10 cm DBH","Pinus brutia",37,0.10752100856911068
1394,"PlotBm59","b","W18","W18","1",2,"PlotBm59_2","Stems >=10 cm DBH","Pinus brutia",46,0.16619025137490004
1398,"PlotBm59","b","W18","W18","2",6,"PlotBm59_6","Stems >=10 cm DBH","Pinus brutia",33,0.08552985999398212
1412,"PlotBm60","b","W18","W18","3",10,"PlotBm60_10","Stems >=10 cm DBH","Pinus brutia",24,0.04523893421169302
1404,"PlotBm60","b","W18","W18","1",2,"PlotBm60_2","Stems >=10 cm DBH","Pinus brutia",29,0.0660519855417254
1410,"PlotBm60","b","W18","W18","3",8,"PlotBm60_8","Stems >=10 cm DBH","Pinus brutia",20,0.031415926535897934
1411,"PlotBm60","b","W18","W18","3",9,"PlotBm60_9","Stems >=10 cm DBH","Pinus brutia",18,0.025446900494077322
1406,"PlotBm60","b","W18","W18","2",4,"PlotBm60_4","Stems >=10 cm DBH","Pinus brutia",32,0.0804247719318987
1409,"PlotBm60","b","W18","W18","3",7,"PlotBm60_7","Stems >=10 cm DBH","Pinus brutia",19,0.02835287369864788
1405,"PlotBm60","b","W18","W18","1",3,"PlotBm60_3","Stems >=10 cm DBH","Pinus brutia",36,0.10178760197630929
1407,"PlotBm60","b","W18","W18","2",5,"PlotBm60_5","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
1403,"PlotBm60","b","W18","W18","1",1,"PlotBm60_1","Stems >=10 cm DBH","Pinus brutia",45,0.15904312808798327
1408,"PlotBm60","b","W18","W18","3",6,"PlotBm60_6","Stems >=10 cm DBH","Pinus brutia",16,0.020106192982974676
1415,"PlotBm62","b","U17","U17","1",3,"PlotBm62_3","Stems 2.5-10 cm DBH","Quercus coccifera",9,0.0063617251235193305
1913,"PlotBm62","b","U17","U17","1",2,"PlotBm62_2","Stems 2.5-10 cm DBH","Quercus coccifera",6,0.0028274333882308137
1774,"PlotBm62","b","U17","U17","3",12,"PlotBm62_12","Stems 2.5-10 cm DBH","Carpinus orientalis",4,0.0012566370614359172
1413,"PlotBm62","b","U17","U17","1",1,"PlotBm62_1","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
1912,"PlotBm62","b","U17","U17","1",1,"PlotBm62_1","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1773,"PlotBm62","b","U17","U17","3",11,"PlotBm62_11","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
1417,"PlotBm62","b","U17","U17","1",5,"PlotBm62_5","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1418,"PlotBm62","b","U17","U17","2",6,"PlotBm62_6","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
1914,"PlotBm62","b","U17","U17","1",4,"PlotBm62_4","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1416,"PlotBm62","b","U17","U17","1",4,"PlotBm62_4","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
2000,"PlotBm62","b","U17","U17","1",1,"PlotBm62_1","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1771,"PlotBm62","b","U17","U17","3",9,"PlotBm62_9","Stems 2.5-10 cm DBH","Carpinus orientalis",3,7.068583470577034e-4
1916,"PlotBm62","b","U17","U17","3",10,"PlotBm62_10","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1424,"PlotBm62","b","U17","U17","3",12,"PlotBm62_12","Stems 2.5-10 cm DBH","Carpinus orientalis",4,0.0012566370614359172
1414,"PlotBm62","b","U17","U17","1",2,"PlotBm62_2","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1915,"PlotBm62","b","U17","U17","3",9,"PlotBm62_9","Stems 2.5-10 cm DBH","Carpinus orientalis",3,7.068583470577034e-4
1422,"PlotBm62","b","U17","U17","3",10,"PlotBm62_10","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1419,"PlotBm62","b","U17","U17","2",7,"PlotBm62_7","Stems 2.5-10 cm DBH","Quercus coccifera",8,0.005026548245743669
1420,"PlotBm62","b","U17","U17","2",8,"PlotBm62_8","Stems 2.5-10 cm DBH","Quercus coccifera",9,0.0063617251235193305
1421,"PlotBm62","b","U17","U17","3",9,"PlotBm62_9","Stems 2.5-10 cm DBH","Carpinus orientalis",4,0.0012566370614359172
1768,"PlotBm62","b","U17","U17","1",2,"PlotBm62_2","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1769,"PlotBm62","b","U17","U17","1",4,"PlotBm62_4","Stems 2.5-10 cm DBH","Quercus coccifera",8,0.005026548245743669
1772,"PlotBm62","b","U17","U17","3",10,"PlotBm62_10","Stems 2.5-10 cm DBH","Quercus coccifera",9,0.0063617251235193305
1973,"PlotBm62","b","U17","U17","1",2,"PlotBm62_2","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1770,"PlotBm62","b","U17","U17","1",5,"PlotBm62_5","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1423,"PlotBm62","b","U17","U17","3",11,"PlotBm62_11","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1767,"PlotBm62","b","U17","U17","1",1,"PlotBm62_1","Stems 2.5-10 cm DBH","Quercus coccifera",7,0.0038484510006474965
1972,"PlotBm62","b","U17","U17","1",1,"PlotBm62_1","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
1776,"PlotBm63","b","U17","U17","1",3,"PlotBm63_3","Stems 2.5-10 cm DBH","Quercus coccifera",6,0.0028274333882308137
1427,"PlotBm63","b","U17","U17","1",3,"PlotBm63_3","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1779,"PlotBm63","b","U17","U17","3",7,"PlotBm63_7","Stems >=10 cm DBH","Quercus coccifera",14,0.015393804002589986
1430,"PlotBm63","b","U17","U17","3",6,"PlotBm63_6","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1426,"PlotBm63","b","U17","U17","1",2,"PlotBm63_2","Stems >=10 cm DBH","Quercus coccifera",11,0.009503317777109124
1917,"PlotBm63","b","U17","U17","3",6,"PlotBm63_6","Stems 2.5-10 cm DBH","Quercus coccifera",7,0.0038484510006474965
1777,"PlotBm63","b","U17","U17","3",5,"PlotBm63_5","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
1428,"PlotBm63","b","U17","U17","1",4,"PlotBm63_4","Stems >=10 cm DBH","Quercus coccifera",26,0.053092915845667506
1778,"PlotBm63","b","U17","U17","3",6,"PlotBm63_6","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1425,"PlotBm63","b","U17","U17","1",1,"PlotBm63_1","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
1431,"PlotBm63","b","U17","U17","3",7,"PlotBm63_7","Stems >=10 cm DBH","Quercus coccifera",12,0.011309733552923255
